"time_key","transactions","monthly_revenue","avg_transaction_value"
T049306,12,1523.25,126.9375
T049307,10,1349.75,134.975
T049308,7,489.0,69.85714285714286
T049309,13,1379.75,106.13461538461539
T04931,5,569.0,113.8
T049310,6,1034.0,172.33333333333334
T049311,3,222.5,74.16666666666667
T049312,10,1404.0,140.4
T049313,7,1130.5,161.5
T049314,9,637.75,70.86111111111111
T049315,13,1335.0,102.6923076923077
T049316,11,895.5,81.4090909090909
T049317,15,1569.75,104.65
T049318,10,787.5,78.75
T049319,6,460.75,76.79166666666667
T04932,11,1099.75,99.97727272727273
T049320,16,1792.5,112.03125
T049321,9,1160.5,128.94444444444446
T049322,13,1224.75,94.21153846153847
T049323,8,1002.0,125.25
T049324,13,1135.0,87.3076923076923
T049325,10,988.75,98.875
T049326,9,1187.0,131.88888888888889
T049327,10,953.25,95.325
T049328,8,985.5,123.1875
T049329,8,981.0,122.625
T04933,12,2594.5,216.20833333333334
T049330,5,827.0,165.4
T049331,5,361.25,72.25
T049332,7,650.0,92.85714285714286
T049333,9,1020.75,113.41666666666667
T049334,19,1995.0,105.0
T049335,6,568.25,94.70833333333333
T049336,11,1386.0,126.0
T049337,14,1745.25,124.66071428571429
T049338,7,589.5,84.21428571428571
T049339,8,758.75,94.84375
T04934,13,1146.75,88.21153846153847
T049340,4,426.0,106.5
T049341,12,1351.0,112.58333333333333
T049342,10,1242.5,124.25
T049343,6,680.5,113.41666666666667
T049344,10,1529.0,152.9
T049345,14,1618.75,115.625
T049346,12,2035.0,169.58333333333334
T049347,10,1311.0,131.1
T049348,7,1120.75,160.10714285714286
T049349,17,1885.0,110.88235294117646
T04935,8,798.0,99.75
T049350,8,489.75,61.21875
T049351,8,819.0,102.375
T049352,8,935.5,116.9375
T049353,6,613.25,102.20833333333333
T049354,13,1160.75,89.28846153846153
T049355,13,1930.0,148.46153846153845
T049356,8,631.25,78.90625
T049357,9,596.0,66.22222222222223
T049358,16,1568.25,98.015625
T049359,11,1041.75,94.70454545454545
T04936,13,1011.5,77.8076923076923
T049360,11,1275.0,115.9090909090909
T049361,9,1042.75,115.86111111111111
T049362,13,1523.5,117.1923076923077
T049363,8,655.75,81.96875
T049364,5,579.25,115.85
T049365,5,576.5,115.3
T049366,7,510.25,72.89285714285714
T049367,13,1585.25,121.9423076923077
T049368,9,1065.5,118.38888888888889
T049369,6,673.0,112.16666666666667
T04937,13,1287.5,99.03846153846153
T049370,6,1213.0,202.16666666666666
T049371,12,1217.25,101.4375
T049372,11,1454.0,132.1818181818182
T049373,14,2027.75,144.83928571428572
T049374,11,1291.0,117.36363636363636
T049375,10,1101.5,110.15
T049376,15,1470.75,98.05
T049377,12,1280.0,106.66666666666667
T049378,8,986.0,123.25
T049379,9,1196.0,132.88888888888889
T04938,7,944.5,134.92857142857142
T049380,7,595.0,85.0
T049381,13,1405.75,108.13461538461539
T049382,7,753.5,107.64285714285714
T049383,9,1486.25,165.13888888888889
T049384,15,1793.5,119.56666666666666
T049385,8,1414.5,176.8125
T049386,10,1177.0,117.7
T049387,6,351.25,58.541666666666664
T049388,13,1044.5,80.34615384615384
T049389,9,1082.5,120.27777777777777
T04939,11,1245.25,113.20454545454545
T049390,11,1181.5,107.4090909090909
T049391,8,837.25,104.65625
T049392,11,1319.25,119.93181818181819
T049393,9,736.75,81.86111111111111
T049394,10,941.75,94.175
T049395,7,648.5,92.64285714285714
T049396,11,1132.0,102.9090909090909
T049397,12,1276.75,106.39583333333333
T049398,7,889.0,127.0
T049399,2,154.0,77.0
T04940,13,1347.5,103.65384615384616
T049400,12,1302.75,108.5625
T049401,12,990.0,82.5
T049402,14,1349.75,96.41071428571429
T049403,7,846.5,120.92857142857143
T049404,9,934.75,103.86111111111111
T049405,14,1650.0,117.85714285714286
T049406,13,2150.75,165.44230769230768
T049407,10,873.25,87.325
T049408,10,1214.0,121.4
T049409,12,1130.5,94.20833333333333
T04941,5,597.0,119.4
T049410,6,469.0,78.16666666666667
T049411,11,1334.25,121.29545454545455
T049412,9,684.0,76.0
T049413,15,1412.75,94.18333333333334
T049414,13,1422.5,109.42307692307692
T049415,7,647.0,92.42857142857143
T049416,11,984.0,89.45454545454545
T049417,8,762.5,95.3125
T049418,7,400.0,57.142857142857146
T049419,9,649.25,72.13888888888889
T04942,12,1495.5,124.625
T049420,9,878.0,97.55555555555556
T049421,5,306.0,61.2
T049422,11,904.5,82.22727272727273
T049423,11,1465.0,133.1818181818182
T049424,7,742.25,106.03571428571429
T049425,8,816.25,102.03125
T049426,13,1900.75,146.21153846153845
T049427,12,1550.0,129.16666666666666
T049428,9,1013.0,112.55555555555556
T049429,11,1124.75,102.25
T04943,13,1283.25,98.71153846153847
T049430,6,788.5,131.41666666666666
T049431,11,1328.75,120.79545454545455
T049432,11,1263.0,114.81818181818181
T049433,6,558.25,93.04166666666667
T049434,13,1150.5,88.5
T049435,10,1341.0,134.1
T049436,10,907.0,90.7
T049437,6,676.0,112.66666666666667
T049438,5,536.0,107.2
T049439,8,727.25,90.90625
T04944,10,1092.0,109.2
T049440,12,1053.5,87.79166666666667
T049441,9,939.75,104.41666666666667
T049442,7,583.0,83.28571428571429
T049443,8,941.5,117.6875
T049444,9,815.75,90.63888888888889
T049445,13,863.75,66.4423076923077
T049446,8,566.5,70.8125
T049447,7,906.75,129.53571428571428
T049448,13,983.0,75.61538461538461
T049449,12,1331.0,110.91666666666667
T04945,7,621.5,88.78571428571429
T049450,14,1680.75,120.05357142857143
T049451,11,783.0,71.18181818181819
T049452,10,1146.0,114.6
T049453,16,1665.25,104.078125
T049454,9,1194.5,132.72222222222223
T049455,2,342.0,171.0
T049456,8,882.0,110.25
T049457,8,590.5,73.8125
T049458,11,821.0,74.63636363636364
T049459,12,846.75,70.5625
T04946,7,923.25,131.89285714285714
T049460,11,1302.25,118.38636363636364
T049461,10,924.0,92.4
T049462,4,715.25,178.8125
T049463,14,1165.75,83.26785714285714
T049464,5,592.75,118.55
T049465,13,1389.0,106.84615384615384
T049466,6,903.5,150.58333333333334
T049467,6,782.0,130.33333333333334
T049468,11,910.0,82.72727272727273
T049469,8,646.0,80.75
T04947,10,1254.5,125.45
T049470,11,1509.0,137.1818181818182
T049471,16,1749.0,109.3125
T049472,13,1443.0,111.0
T049473,14,1349.0,96.35714285714286
T049474,11,1124.25,102.20454545454545
T049475,11,946.5,86.04545454545455
T049476,8,1125.5,140.6875
T049477,13,1785.75,137.3653846153846
T049478,13,1397.0,107.46153846153847
T049479,13,1629.0,125.3076923076923
T04948,9,789.0,87.66666666666667
T049480,8,579.0,72.375
T049481,9,900.0,100.0
T049482,18,1941.5,107.86111111111111
T049483,9,995.75,110.63888888888889
T049484,11,1027.0,93.36363636363636
T049485,10,916.0,91.6
T049486,17,1397.0,82.17647058823529
T049487,17,1324.0,77.88235294117646
T049488,11,962.0,87.45454545454545
T049489,6,332.25,55.375
T04949,16,1607.0,100.4375
T049490,10,970.0,97.0
T049491,6,602.0,100.33333333333333
T049492,8,858.75,107.34375
T049493,7,616.5,88.07142857142857
T049494,16,1500.25,93.765625
T049495,9,617.0,68.55555555555556
T049496,10,1235.0,123.5
T049497,9,1037.5,115.27777777777777
T049498,9,1852.75,205.86111111111111
T049499,12,1010.25,84.1875
T04950,11,1163.0,105.72727272727273
T049500,6,704.0,117.33333333333333
T049501,17,1852.0,108.94117647058823
T049502,11,976.0,88.72727272727273
T049503,13,1163.25,89.48076923076923
T049504,8,766.5,95.8125
T049505,16,1974.0,123.375
T049506,10,1274.0,127.4
T049507,10,965.0,96.5
T049508,9,1035.0,115.0
T049509,11,859.25,78.11363636363636
T04951,9,1261.0,140.11111111111111
T049510,11,1114.25,101.29545454545455
T049511,11,1150.5,104.5909090909091
T049512,10,1715.0,171.5
T049513,15,1904.0,126.93333333333334
T049514,14,1121.75,80.125
T049515,10,708.0,70.8
T049516,4,351.0,87.75
T049517,14,1360.5,97.17857142857143
T049518,11,1303.0,118.45454545454545
T049519,7,465.25,66.46428571428571
T04952,6,666.5,111.08333333333333
T049520,10,1108.75,110.875
T049521,13,1195.0,91.92307692307692
T049522,10,695.5,69.55
T049523,11,1486.75,135.1590909090909
T049524,9,817.75,90.86111111111111
T049525,8,858.25,107.28125
T049526,11,1250.75,113.70454545454545
T049527,7,1296.0,185.14285714285714
T049528,17,1574.25,92.6029411764706
T049529,11,878.25,79.8409090909091
T04953,12,895.75,74.64583333333333
T049530,13,1817.5,139.80769230769232
T049531,7,1147.5,163.92857142857142
T049532,8,619.5,77.4375
T049533,8,1009.75,126.21875
T049534,13,1177.75,90.59615384615384
T049535,9,1400.25,155.58333333333334
T049536,8,915.0,114.375
T049537,12,1215.25,101.27083333333333
T049538,7,545.5,77.92857142857143
T049539,11,1213.0,110.27272727272727
T04954,9,632.75,70.30555555555556
T049540,11,1128.25,102.56818181818181
T049541,8,654.5,81.8125
T049542,14,1364.0,97.42857142857143
T049543,8,701.25,87.65625
T049544,15,1307.0,87.13333333333334
T049545,15,1223.25,81.55
T049546,11,1554.0,141.27272727272728
T049547,8,1211.0,151.375
T049548,9,625.75,69.52777777777777
T049549,11,1155.5,105.04545454545455
T04955,8,981.5,122.6875
T049550,12,1393.5,116.125
T049551,9,898.0,99.77777777777777
T049552,11,1083.25,98.47727272727273
T049553,10,838.5,83.85
T049554,14,1360.0,97.14285714285714
T049555,14,1292.0,92.28571428571429
T049556,8,677.0,84.625
T049557,3,258.0,86.0
T049558,9,673.5,74.83333333333333
T049559,10,1174.0,117.4
T04956,14,1603.0,114.5
T049560,10,885.75,88.575
T049561,12,1057.0,88.08333333333333
T049562,8,1116.5,139.5625
T049563,9,1028.5,114.27777777777777
T049564,12,1190.5,99.20833333333333
T049565,12,1449.0,120.75
T049566,15,1747.5,116.5
T049567,10,1684.0,168.4
T049568,11,1061.75,96.52272727272727
T049569,11,1751.25,159.20454545454547
T04957,11,1419.0,129.0
T049570,14,1915.5,136.82142857142858
T049571,6,938.0,156.33333333333334
T049572,12,1294.25,107.85416666666667
T049573,11,1095.5,99.5909090909091
T049574,9,840.5,93.38888888888889
T049575,14,1639.25,117.08928571428571
T049576,7,967.0,138.14285714285714
T049577,13,936.25,72.01923076923077
T049578,10,838.5,83.85
T049579,9,1059.0,117.66666666666667
T04958,5,328.25,65.65
T049580,11,1130.75,102.79545454545455
T049581,7,1193.0,170.42857142857142
T049582,11,654.0,59.45454545454545
T049583,7,1428.0,204.0
T049584,4,250.0,62.5
T049585,10,927.75,92.775
T049586,10,840.75,84.075
T049587,10,996.25,99.625
T049588,13,1076.75,82.82692307692308
T049589,14,1410.5,100.75
T04959,8,1053.75,131.71875
T049590,14,1200.0,85.71428571428571
T049591,18,2411.75,133.98611111111111
T049592,10,773.0,77.3
T049593,16,2042.5,127.65625
T049594,13,1398.0,107.53846153846153
T049595,17,1400.25,82.36764705882354
T049596,12,940.5,78.375
T049597,5,886.25,177.25
T049598,10,973.5,97.35
T049599,11,959.25,87.20454545454545
T04960,17,1270.0,74.70588235294117
T049600,14,1396.0,99.71428571428571
T049601,9,865.25,96.13888888888889
T049602,12,998.5,83.20833333333333
T049603,12,1400.0,116.66666666666667
T049604,8,714.25,89.28125
T049605,13,855.25,65.78846153846153
T049606,5,402.5,80.5
T049607,12,1454.5,121.20833333333333
T049608,14,1541.25,110.08928571428571
T049609,14,1670.5,119.32142857142857
T04961,8,743.75,92.96875
T049610,9,773.5,85.94444444444444
T049611,3,858.0,286.0
T049612,10,706.0,70.6
T049613,13,1069.0,82.23076923076923
T049614,10,1036.5,103.65
T049615,8,721.5,90.1875
T049616,8,1131.0,141.375
T049617,11,1043.25,94.8409090909091
T049618,7,395.75,56.535714285714285
T049619,9,1057.75,117.52777777777777
T04962,12,1529.5,127.45833333333333
T049620,11,1221.0,111.0
T049621,15,1500.25,100.01666666666667
T049622,11,1056.5,96.04545454545455
T049623,3,301.0,100.33333333333333
T049624,10,793.0,79.3
T049625,10,910.0,91.0
T049626,11,1142.5,103.86363636363636
T049627,8,1212.75,151.59375
T049628,10,1697.0,169.7
T049629,10,831.25,83.125
T04963,11,1148.25,104.38636363636364
T049630,7,936.0,133.71428571428572
T049631,11,1233.0,112.0909090909091
T049632,16,1469.0,91.8125
T049633,13,1638.75,126.0576923076923
T049634,9,1417.5,157.5
T049635,9,682.25,75.80555555555556
T049636,5,329.5,65.9
T049637,14,1508.5,107.75
T049638,12,1156.25,96.35416666666667
T049639,14,1486.5,106.17857142857143
T04964,6,522.0,87.0
T049640,14,1623.75,115.98214285714286
T049641,14,1996.5,142.60714285714286
T049642,16,1457.75,91.109375
T049643,13,1876.25,144.32692307692307
T049644,8,799.0,99.875
T049645,11,1107.0,100.63636363636364
T049646,13,1349.75,103.82692307692308
T049647,13,1179.0,90.6923076923077
T049648,15,1809.75,120.65
T049649,8,716.5,89.5625
T04965,10,814.0,81.4
T049650,8,820.0,102.5
T049651,8,1073.75,134.21875
T049652,6,568.0,94.66666666666667
T049653,13,1241.0,95.46153846153847
T049654,14,1637.0,116.92857142857143
T049655,6,605.5,100.91666666666667
T049656,10,817.75,81.775
T049657,14,1311.5,93.67857142857143
T049658,10,1101.75,110.175
T049659,9,1383.5,153.72222222222223
T04966,8,681.75,85.21875
T049660,3,712.5,237.5
T049661,9,827.5,91.94444444444444
T049662,10,973.5,97.35
T049663,13,1082.75,83.28846153846153
T049664,13,1000.25,76.9423076923077
T049665,16,1918.0,119.875
T049666,8,853.75,106.71875
T049667,15,1141.75,76.11666666666666
T049668,12,1577.5,131.45833333333334
T049669,14,1561.75,111.55357142857143
T04967,12,1357.5,113.125
T049670,13,1423.5,109.5
T049671,10,1091.0,109.1
T049672,10,829.5,82.95
T049673,9,861.5,95.72222222222223
T049674,13,970.0,74.61538461538461
T049675,12,1624.0,135.33333333333334
T049676,9,697.75,77.52777777777777
T049677,10,1125.0,112.5
T049678,11,774.0,70.36363636363636
T049679,11,1307.0,118.81818181818181
T04968,5,348.0,69.6
T049680,15,1506.5,100.43333333333334
T049681,8,541.0,67.625
T049682,14,1738.5,124.17857142857143
T049683,21,2126.0,101.23809523809524
T049684,13,1691.75,130.1346153846154
T049685,12,1317.5,109.79166666666667
T049686,6,339.25,56.541666666666664
T049687,8,560.0,70.0
T049688,5,357.0,71.4
T049689,6,489.5,81.58333333333333
T04969,12,1350.5,112.54166666666667
T049690,13,1184.0,91.07692307692308
T049691,6,804.75,134.125
T049692,8,912.0,114.0
T049693,14,1494.75,106.76785714285714
T049694,4,193.5,48.375
T049695,15,1690.0,112.66666666666667
T049696,9,778.5,86.5
T049697,14,1952.0,139.42857142857142
T049698,16,1906.25,119.140625
T049699,6,356.0,59.333333333333336
T04970,11,1061.25,96.47727272727273
T049700,7,491.75,70.25
T049701,2,201.0,100.5
T049702,10,884.25,88.425
T049703,6,744.5,124.08333333333333
T049704,5,791.25,158.25
T049705,15,1685.5,112.36666666666666
T049706,7,751.0,107.28571428571429
T049707,5,1076.0,215.2
T049708,10,1207.75,120.775
T049709,8,1217.75,152.21875
T04971,9,931.0,103.44444444444444
T049710,6,869.5,144.91666666666666
T049711,12,1261.5,105.125
T049712,6,651.75,108.625
T049713,12,1208.0,100.66666666666667
T049714,12,1205.75,100.47916666666667
T049715,10,932.0,93.2
T049716,9,1532.0,170.22222222222223
T049717,9,813.25,90.36111111111111
T049718,4,454.0,113.5
T049719,11,858.0,78.0
T04972,12,1479.0,123.25
T049720,11,862.25,78.38636363636364
T049721,10,1080.0,108.0
T049722,8,751.75,93.96875
T049723,8,536.25,67.03125
T049724,14,1215.0,86.78571428571429
T049725,11,1800.0,163.63636363636363
T049726,12,1173.25,97.77083333333333
T049727,13,1021.25,78.5576923076923
T049728,13,1192.25,91.71153846153847
T049729,12,1527.5,127.29166666666667
T04973,13,1219.75,93.82692307692308
T049730,5,520.75,104.15
T049731,12,1312.5,109.375
T049732,9,777.0,86.33333333333333
T049733,12,1293.0,107.75
T049734,7,446.0,63.714285714285715
T049735,10,1569.5,156.95
T049736,8,638.25,79.78125
T049737,7,697.25,99.60714285714286
T049738,8,995.0,124.375
T049739,8,683.25,85.40625
T04974,8,808.0,101.0
T049740,9,607.0,67.44444444444444
T049741,9,589.75,65.52777777777777
T049742,18,1522.0,84.55555555555556
T049743,5,582.0,116.4
T049744,10,1299.5,129.95
T049745,5,219.0,43.8
T049746,10,1172.0,117.2
T049747,16,1680.75,105.046875
T049748,7,648.75,92.67857142857143
T049749,11,742.0,67.45454545454545
T04975,10,1118.0,111.8
T049750,13,1306.0,100.46153846153847
T049751,15,2048.25,136.55
T049752,10,1599.0,159.9
T049753,10,1008.0,100.8
T049754,7,555.75,79.39285714285714
T049755,12,1117.75,93.14583333333333
T049756,14,1419.75,101.41071428571429
T049757,8,612.0,76.5
T049758,6,267.75,44.625
T049759,11,1189.5,108.13636363636364
T04976,13,862.25,66.32692307692308
T049760,14,914.0,65.28571428571429
T049761,5,774.0,154.8
T049762,8,727.0,90.875
T049763,13,980.25,75.40384615384616
T049764,16,1585.25,99.078125
T049765,17,1412.25,83.07352941176471
T049766,9,939.5,104.38888888888889
T049767,5,595.5,119.1
T049768,15,1417.0,94.46666666666667
T049769,10,1107.75,110.775
T04977,9,883.5,98.16666666666667
T049770,5,522.0,104.4
T049771,10,1388.0,138.8
T049772,12,1189.25,99.10416666666667
T049773,9,690.25,76.69444444444444
T049774,17,2154.0,126.70588235294117
T049775,11,857.75,77.97727272727273
T049776,7,938.0,134.0
T049777,11,1018.75,92.61363636363636
T049778,15,1732.0,115.46666666666667
T049779,11,1045.5,95.04545454545455
T04978,10,847.25,84.725
T049780,8,872.0,109.0
T049781,6,474.0,79.0
T049782,9,1329.0,147.66666666666666
T049783,10,1806.25,180.625
T049784,11,1247.5,113.4090909090909
T049785,10,1279.5,127.95
T049786,7,443.0,63.285714285714285
T049787,11,1080.5,98.22727272727273
T049788,11,1431.0,130.0909090909091
T049789,9,877.0,97.44444444444444
T04979,11,1359.5,123.5909090909091
T049790,12,1225.25,102.10416666666667
T049791,14,1191.25,85.08928571428571
T049792,9,920.5,102.27777777777777
T049793,2,567.0,283.5
T049794,14,1535.5,109.67857142857143
T049795,12,1049.5,87.45833333333333
T049796,13,1105.75,85.0576923076923
T049797,9,942.0,104.66666666666667
T049798,7,687.25,98.17857142857143
T049799,5,487.25,97.45
T04980,9,1273.0,141.44444444444446
T049800,12,1435.25,119.60416666666667
T049801,12,1012.5,84.375
T049802,6,434.5,72.41666666666667
T049803,8,644.25,80.53125
T049804,14,1624.5,116.03571428571429
T049805,6,741.5,123.58333333333333
T049806,13,1516.5,116.65384615384616
T049807,5,490.5,98.1
T049808,9,807.0,89.66666666666667
T049809,10,1011.75,101.175
T04981,5,750.5,150.1
T049810,8,490.25,61.28125
T049811,14,1694.0,121.0
T049812,10,1292.5,129.25
T049813,13,1029.0,79.15384615384616
T049814,9,1102.0,122.44444444444444
T049815,12,1391.0,115.91666666666667
T049816,14,1932.5,138.03571428571428
T049817,8,833.0,104.125
T049818,6,1395.0,232.5
T049819,8,1594.25,199.28125
T04982,7,809.0,115.57142857142857
T049820,8,887.5,110.9375
T049821,5,428.25,85.65
T049822,15,1860.75,124.05
T049823,7,635.0,90.71428571428571
T049824,5,682.5,136.5
T049825,4,645.0,161.25
T049826,10,818.75,81.875
T049827,9,1247.25,138.58333333333334
T049828,11,888.75,80.79545454545455
T049829,10,1587.25,158.725
T04983,17,2118.0,124.58823529411765
T049830,13,1678.5,129.1153846153846
T049831,9,1148.5,127.61111111111111
T049832,11,1301.75,118.3409090909091
T049833,9,1419.75,157.75
T049834,8,1434.75,179.34375
T049835,3,147.25,49.083333333333336
T049836,12,1657.5,138.125
T049837,10,669.75,66.975
T049838,8,836.25,104.53125
T049839,13,1573.5,121.03846153846153
T04984,9,1061.0,117.88888888888889
T049840,12,997.0,83.08333333333333
T049841,9,1152.5,128.05555555555554
T049842,12,970.0,80.83333333333333
T049843,8,451.25,56.40625
T049844,4,319.0,79.75
T049845,11,1643.0,149.36363636363637
T049846,16,1920.5,120.03125
T049847,8,644.75,80.59375
T049848,6,542.5,90.41666666666667
T049849,18,1559.25,86.625
T04985,6,790.5,131.75
T049850,7,543.0,77.57142857142857
T049851,7,968.5,138.35714285714286
T049852,15,1630.5,108.7
T049853,8,944.25,118.03125
T049854,10,760.0,76.0
T049855,8,788.75,98.59375
T049856,9,567.0,63.0
T049857,15,1695.75,113.05
T049858,10,1046.0,104.6
T049859,7,387.0,55.285714285714285
T04986,7,746.75,106.67857142857143
T049860,17,1550.5,91.20588235294117
T049861,14,1440.5,102.89285714285714
T049862,9,1234.5,137.16666666666666
T049863,10,780.75,78.075
T049864,8,782.0,97.75
T049865,10,735.5,73.55
T049866,10,1231.5,123.15
T049867,7,658.75,94.10714285714286
T049868,5,429.0,85.8
T049869,13,2117.0,162.84615384615384
T04987,8,1118.5,139.8125
T049870,21,1918.75,91.36904761904762
T049871,11,1479.25,134.47727272727272
T049872,9,1344.5,149.38888888888889
T049873,12,1105.5,92.125
T049874,9,662.0,73.55555555555556
T049875,8,767.0,95.875
T049876,9,924.75,102.75
T049877,12,1025.0,85.41666666666667
T049878,6,440.0,73.33333333333333
T049879,10,1554.0,155.4
T04988,8,559.75,69.96875
T049880,7,568.75,81.25
T049881,6,818.0,136.33333333333334
T049882,8,1284.5,160.5625
T049883,7,781.25,111.60714285714286
T049884,14,1348.0,96.28571428571429
T049885,5,586.5,117.3
T049886,10,624.0,62.4
T049887,8,843.0,105.375
T049888,13,1153.75,88.75
T049889,11,1231.25,111.93181818181819
T04989,8,1372.0,171.5
T049890,8,754.5,94.3125
T049891,11,1150.5,104.5909090909091
T049892,12,1123.75,93.64583333333333
T049893,6,509.75,84.95833333333333
T049894,14,1096.5,78.32142857142857
T049895,7,582.5,83.21428571428571
T049896,7,825.0,117.85714285714286
T049897,9,1047.75,116.41666666666667
T049898,10,1157.0,115.7
T049899,11,741.75,67.43181818181819
T04990,10,1091.0,109.1
T049900,9,879.25,97.69444444444444
T049901,7,498.0,71.14285714285714
T049902,13,1076.0,82.76923076923077
T049903,9,962.5,106.94444444444444
T049904,15,1573.5,104.9
T049905,7,480.75,68.67857142857143
T049906,12,1842.0,153.5
T049907,14,1409.0,100.64285714285714
T049908,9,878.25,97.58333333333333
T049909,8,971.5,121.4375
T04991,17,1716.25,100.95588235294117
T049910,9,766.5,85.16666666666667
T049911,8,1154.75,144.34375
T049912,10,1060.0,106.0
T049913,10,793.0,79.3
T049914,8,871.0,108.875
T049915,8,552.0,69.0
T049916,10,1170.75,117.075
T049917,15,2804.0,186.93333333333334
T049918,10,1522.25,152.225
T049919,19,2172.75,114.35526315789474
T04992,17,1925.5,113.26470588235294
T049920,12,952.0,79.33333333333333
T049921,13,1190.75,91.59615384615384
T049922,12,1107.25,92.27083333333333
T049923,13,1780.0,136.92307692307693
T049924,10,1099.5,109.95
T049925,11,901.25,81.93181818181819
T049926,12,1558.5,129.875
T049927,9,1109.25,123.25
T049928,12,979.75,81.64583333333333
T049929,13,1260.75,96.98076923076923
T04993,12,1224.0,102.0
T049930,10,1510.5,151.05
T049931,10,1061.75,106.175
T049932,10,933.5,93.35
T049933,5,307.0,61.4
T049934,10,763.5,76.35
T049935,8,858.75,107.34375
T049936,8,1031.0,128.875
T049937,6,718.0,119.66666666666667
T049938,11,978.25,88.93181818181819
T049939,14,1246.0,89.0
T04994,4,404.0,101.0
T049940,12,1286.0,107.16666666666667
T049941,9,823.0,91.44444444444444
T049942,6,476.0,79.33333333333333
T049943,9,592.25,65.80555555555556
T049944,12,1369.0,114.08333333333333
T049945,8,915.0,114.375
T049946,12,926.0,77.16666666666667
T049947,11,693.0,63.0
T049948,13,1637.0,125.92307692307692
T049949,7,473.5,67.64285714285714
T04995,6,740.25,123.375
T049950,17,1662.5,97.79411764705883
T049951,8,1104.5,138.0625
T049952,12,1357.0,113.08333333333333
T049953,14,1000.25,71.44642857142857
T049954,13,1467.0,112.84615384615384
T049955,5,553.0,110.6
T049956,10,738.5,73.85
T049957,9,1141.0,126.77777777777777
T049958,9,1375.0,152.77777777777777
T049959,11,1045.5,95.04545454545455
T04996,10,1164.5,116.45
T049960,14,1667.5,119.10714285714286
T049961,6,735.5,122.58333333333333
T049962,10,881.5,88.15
T049963,7,449.25,64.17857142857143
T049964,10,1268.5,126.85
T049965,11,1525.5,138.6818181818182
T049966,11,1097.5,99.77272727272727
T049967,4,180.25,45.0625
T049968,8,1035.0,129.375
T049969,9,1178.25,130.91666666666666
T04997,11,1212.25,110.20454545454545
T049970,10,1528.25,152.825
T049971,17,1968.0,115.76470588235294
T049972,6,551.75,91.95833333333333
T049973,13,1250.75,96.21153846153847
T049974,14,1085.0,77.5
T049975,9,763.0,84.77777777777777
T049976,14,1855.0,132.5
T049977,11,1255.0,114.0909090909091
T049978,12,1095.0,91.25
T049979,10,681.75,68.175
T04998,8,1658.0,207.25
T049980,10,966.0,96.6
T049981,7,660.0,94.28571428571429
T049982,13,1029.0,79.15384615384616
T049983,10,1684.0,168.4
T049984,6,360.5,60.083333333333336
T049985,12,1290.5,107.54166666666667
T049986,7,527.5,75.35714285714286
T049987,5,459.0,91.8
T049988,8,744.5,93.0625
T049989,18,1929.5,107.19444444444444
T04999,7,568.0,81.14285714285714
T049990,9,1048.5,116.5
T049991,14,1299.75,92.83928571428571
T049992,9,1057.25,117.47222222222223
T049993,8,787.0,98.375
T049994,6,665.25,110.875
T049995,11,662.75,60.25
T049996,11,1397.75,127.06818181818181
T049997,6,506.0,84.33333333333333
T049998,7,782.0,111.71428571428571
T049999,19,1463.0,77.0
T05000,5,338.0,67.6
T050000,11,1350.5,122.77272727272727
T050001,9,819.5,91.05555555555556
T050002,12,1451.25,120.9375
T050003,7,628.75,89.82142857142857
T050004,6,448.0,74.66666666666667
T050005,6,831.0,138.5
T050006,12,1243.5,103.625
T050007,4,242.0,60.5
T050008,11,1429.0,129.9090909090909
T050009,12,1325.5,110.45833333333333
T05001,11,811.0,73.72727272727273
T050010,10,1559.5,155.95
T050011,9,1242.0,138.0
T050012,15,2005.25,133.68333333333334
T050013,5,430.0,86.0
T050014,9,1147.0,127.44444444444444
T050015,7,1121.0,160.14285714285714
T050016,8,783.0,97.875
T050017,5,409.0,81.8
T050018,12,1401.75,116.8125
T050019,8,1137.75,142.21875
T05002,6,155.75,25.958333333333332
T050020,11,1174.75,106.79545454545455
T050021,5,454.0,90.8
T050022,10,852.0,85.2
T050023,7,1100.75,157.25
T050024,5,484.0,96.8
T050025,7,518.0,74.0
T050026,7,729.5,104.21428571428571
T050027,8,651.75,81.46875
T050028,12,977.75,81.47916666666667
T050029,8,562.25,70.28125
T05003,10,1575.0,157.5
T050030,11,1030.5,93.68181818181819
T050031,8,908.0,113.5
T050032,12,1262.0,105.16666666666667
T050033,7,494.75,70.67857142857143
T050034,9,1493.0,165.88888888888889
T050035,10,1136.0,113.6
T050036,9,1123.0,124.77777777777777
T050037,12,1370.5,114.20833333333333
T050038,9,723.5,80.38888888888889
T050039,14,1361.75,97.26785714285714
T05004,13,1576.0,121.23076923076923
T050040,5,534.25,106.85
T050041,9,651.5,72.38888888888889
T050042,10,926.25,92.625
T050043,3,351.0,117.0
T050044,13,1610.25,123.86538461538461
T050045,9,655.75,72.86111111111111
T050046,10,622.5,62.25
T050047,9,1117.0,124.11111111111111
T050048,13,1496.0,115.07692307692308
T050049,12,1198.75,99.89583333333333
T05005,6,527.75,87.95833333333333
T050050,15,1863.0,124.2
T050051,8,1330.75,166.34375
T050052,7,732.0,104.57142857142857
T050053,13,1224.75,94.21153846153847
T050054,11,843.0,76.63636363636364
T050055,9,768.0,85.33333333333333
T050056,7,893.5,127.64285714285714
T050057,11,1227.75,111.61363636363636
